Order_ID,Order_Date,Customer,Product,Category,Region,Salesperson,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Month
ORD02089,2025-01-15,Customer_0089,Smart Sensor,IoT Devices,Central,Ananya,14,5311.45,0.0,74360.3,45359.78,29000.52,0.39,2025-01
ORD04292,2025-01-15,Customer_0238,Network Controller,Networking,West,Sneha,9,17777.62,0.15,135998.79,92799.18,43199.62,0.3176,2025-01
ORD04871,2025-01-15,Customer_0062,Communication Module,IoT Devices,East,Priya,7,4372.07,0.15,26013.82,18974.78,7039.03,0.2706,2025-01
ORD01258,2025-01-16,Customer_0075,Smart Meter,Energy Management,South,Aarav,17,8005.85,0.05,129294.48,92547.63,36746.85,0.2842,2025-01
ORD02366,2025-01-16,Customer_0262,Analytics License,Software,East,Aarav,5,23726.38,0.1,106768.71,41521.17,65247.55,0.6111,2025-01
ORD03060,2025-01-16,Customer_0406,Cloud Platform,Software,West,Rahul,17,34888.82,0.2,474487.95,177932.98,296554.97,0.625,2025-01
ORD02823,2025-01-16,Customer_0400,Energy Monitor,Energy Management,Central,Arjun,12,7386.57,0.15,75343.01,56728.86,18614.16,0.2471,2025-01
ORD01687,2025-01-16,Customer_0134,Data Logger,Data Solutions,Central,Sneha,14,6179.52,0.1,77861.95,54503.37,23358.59,0.3,2025-01
ORD03862,2025-01-16,Customer_0059,Smart Meter,Energy Management,South,Rahul,1,7760.99,0.1,6984.89,5277.47,1707.42,0.2444,2025-01
ORD00681,2025-01-16,Customer_0334,Cloud Platform,Software,Central,Arjun,13,38462.07,0.05,475006.56,150002.07,325004.49,0.6842,2025-01
ORD00950,2025-01-16,Customer_0021,Communication Module,IoT Devices,South,Sneha,8,3848.89,0.05,29251.56,19090.49,10161.07,0.3474,2025-01
ORD04749,2025-01-16,Customer_0318,Analytics License,Software,South,Priya,16,21879.18,0.1,315060.19,122523.41,192536.78,0.6111,2025-01
ORD04630,2025-01-16,Customer_0244,Smart Sensor,IoT Devices,West,Ananya,16,5661.34,0.0,90581.44,55254.68,35326.76,0.39,2025-01
ORD01466,2025-01-16,Customer_0312,Advanced Meter,Energy Management,South,Aarav,6,13335.31,0.0,80011.86,52007.71,28004.15,0.35,2025-01
ORD02616,2025-01-16,Customer_0337,Cloud Platform,Software,East,Aarav,8,37693.3,0.1,271391.76,90463.92,180927.84,0.6667,2025-01
ORD00522,2025-01-16,Customer_0237,Analytics License,Software,East,Priya,8,22389.42,0.05,170159.59,62690.38,107469.22,0.6316,2025-01
ORD03452,2025-01-16,Customer_0041,Energy Monitor,Energy Management,West,Ananya,16,6574.04,0.15,89406.94,67318.17,22088.77,0.2471,2025-01
ORD04598,2025-01-16,Customer_0130,Communication Module,IoT Devices,West,Rahul,13,4418.78,0.05,54571.93,35615.37,18956.57,0.3474,2025-01
ORD03927,2025-01-16,Customer_0152,Smart Sensor,IoT Devices,North,Priya,15,5475.37,0.15,69810.97,50099.64,19711.33,0.2824,2025-01
ORD00649,2025-01-16,Customer_0383,Smart Sensor,IoT Devices,South,Arjun,3,5930.45,0.1,16012.21,10852.72,5159.49,0.3222,2025-01
ORD01531,2025-01-16,Customer_0103,Network Controller,Networking,West,Aarav,1,19096.68,0.1,17187.01,11076.07,6110.94,0.3556,2025-01
ORD00765,2025-01-17,Customer_0132,Advanced Meter,Energy Management,South,Sneha,9,13475.59,0.0,121280.31,78832.2,42448.11,0.35,2025-01
ORD01992,2025-01-17,Customer_0438,Smart Meter,Energy Management,East,Ananya,13,8915.18,0.15,98512.74,78810.19,19702.55,0.2,2025-01
ORD00596,2025-01-17,Customer_0078,Smart Meter,Energy Management,Central,Kavya,13,7793.97,0.1,91189.45,68898.69,22290.75,0.2444,2025-01
ORD02352,2025-01-17,Customer_0282,Energy Monitor,Energy Management,Central,Kavya,5,6530.67,0.0,32653.35,20898.14,11755.21,0.36,2025-01
ORD03973,2025-01-17,Customer_0038,Smart Meter,Energy Management,West,Arjun,19,8475.58,0.05,152984.22,109504.49,43479.73,0.2842,2025-01
ORD03547,2025-01-17,Customer_0071,Communication Module,IoT Devices,East,Aarav,17,4127.81,0.05,66664.13,43507.12,23157.01,0.3474,2025-01
ORD00181,2025-01-17,Customer_0344,Network Controller,Networking,Central,Rahul,8,17611.27,0.15,119756.64,81716.29,38040.34,0.3176,2025-01
ORD01276,2025-01-17,Customer_0306,Cloud Platform,Software,Central,Priya,10,31638.08,0.0,316380.8,94914.24,221466.56,0.7,2025-01
ORD01176,2025-01-17,Customer_0087,Analytics License,Software,East,Priya,6,23943.99,0.15,122114.35,50282.38,71831.97,0.5882,2025-01
ORD04378,2025-01-17,Customer_0251,IoT Gateway,IoT Devices,West,Rohan,20,14482.18,0.05,275161.42,173786.16,101375.26,0.3684,2025-01
ORD01501,2025-01-17,Customer_0262,Energy Monitor,Energy Management,South,Arjun,8,6943.19,0.0,55545.52,35549.13,19996.39,0.36,2025-01
ORD03298,2025-01-18,Customer_0376,Cloud Platform,Software,West,Arjun,14,34672.18,0.05,461139.99,145623.16,315516.84,0.6842,2025-01
ORD00829,2025-01-18,Customer_0384,Data Logger,Data Solutions,North,Aarav,15,6504.27,0.05,92685.85,61465.35,31220.5,0.3368,2025-01
ORD04044,2025-01-18,Customer_0349,Cloud Platform,Software,North,Aarav,17,38215.76,0.15,552217.73,194900.38,357317.36,0.6471,2025-01
ORD04928,2025-01-18,Customer_0150,IoT Gateway,IoT Devices,South,Meera,6,14480.39,0.2,69505.87,52129.4,17376.47,0.25,2025-01
ORD02956,2025-01-18,Customer_0368,Energy Monitor,Energy Management,Central,Sneha,11,6833.5,0.05,71410.08,48107.84,23302.23,0.3263,2025-01
ORD02569,2025-01-18,Customer_0253,Cloud Platform,Software,South,Vikram,19,34255.17,0.1,585763.41,195254.47,390508.94,0.6667,2025-01
ORD04572,2025-01-18,Customer_0434,Cloud Platform,Software,West,Rahul,16,35901.41,0.0,574422.56,172326.77,402095.79,0.7,2025-01
ORD03790,2025-01-18,Customer_0422,Analytics License,Software,East,Arjun,4,22748.76,0.1,81895.54,31848.26,50047.27,0.6111,2025-01
ORD01516,2025-01-18,Customer_0255,Communication Module,IoT Devices,East,Ananya,16,4356.55,0.0,69704.8,43216.98,26487.82,0.38,2025-01
ORD01537,2025-01-18,Customer_0461,Smart Sensor,IoT Devices,North,Meera,19,5587.76,0.05,100859.07,64762.14,36096.93,0.3579,2025-01
ORD04287,2025-01-18,Customer_0209,Network Controller,Networking,West,Ananya,15,18514.02,0.15,236053.75,161071.97,74981.78,0.3176,2025-01
ORD02471,2025-01-18,Customer_0253,Smart Sensor,IoT Devices,Central,Aarav,4,5638.38,0.1,20298.17,13757.65,6540.52,0.3222,2025-01
ORD02314,2025-01-18,Customer_0316,Smart Sensor,IoT Devices,West,Kavya,13,4958.5,0.1,58014.45,39320.9,18693.55,0.3222,2025-01
ORD03704,2025-01-19,Customer_0499,Smart Sensor,IoT Devices,Central,Kavya,20,5853.02,0.15,99501.34,71406.84,28094.5,0.2824,2025-01
ORD03746,2025-01-19,Customer_0113,Smart Meter,Energy Management,West,Kavya,8,8137.33,0.2,52078.91,44267.08,7811.84,0.15,2025-01
ORD00767,2025-01-19,Customer_0174,Cloud Platform,Software,West,Aarav,20,34911.69,0.15,593498.73,209470.14,384028.59,0.6471,2025-01
ORD00470,2025-01-19,Customer_0167,Advanced Meter,Energy Management,West,Aarav,5,11430.28,0.05,54293.83,37148.41,17145.42,0.3158,2025-01
ORD04546,2025-01-19,Customer_0400,Communication Module,IoT Devices,North,Meera,2,3780.29,0.0,7560.58,4687.56,2873.02,0.38,2025-01
ORD03468,2025-01-19,Customer_0019,IoT Gateway,IoT Devices,East,Rahul,1,13882.13,0.0,13882.13,8329.28,5552.85,0.4,2025-01
ORD00948,2025-01-19,Customer_0084,Smart Meter,Energy Management,North,Sneha,6,8999.72,0.1,48598.49,36718.86,11879.63,0.2444,2025-01
ORD01486,2025-01-19,Customer_0434,Energy Monitor,Energy Management,South,Arjun,15,7493.68,0.05,106784.94,71939.33,34845.61,0.3263,2025-01
ORD04264,2025-01-19,Customer_0259,Analytics License,Software,West,Ananya,12,20873.75,0.1,225436.5,87669.75,137766.75,0.6111,2025-01
ORD04697,2025-01-19,Customer_0377,IoT Gateway,IoT Devices,South,Kavya,16,16016.8,0.05,243455.36,153761.28,89694.08,0.3684,2025-01
ORD03383,2025-01-20,Customer_0131,Smart Meter,Energy Management,West,Aarav,9,8145.97,0.1,65982.36,49853.34,16129.02,0.2444,2025-01
ORD01796,2025-01-20,Customer_0224,Smart Sensor,IoT Devices,East,Kavya,6,5941.35,0.0,35648.1,21745.34,13902.76,0.39,2025-01
ORD02371,2025-01-20,Customer_0098,Analytics License,Software,North,Ananya,3,23998.64,0.2,57596.74,25198.57,32398.16,0.5625,2025-01
ORD00859,2025-01-20,Customer_0199,Network Controller,Networking,North,Kavya,2,17605.0,0.1,31689.0,20421.8,11267.2,0.3556,2025-01
ORD04956,2025-01-20,Customer_0438,Advanced Meter,Energy Management,North,Vikram,11,11721.75,0.2,103151.4,83810.51,19340.89,0.1875,2025-01
ORD02947,2025-01-20,Customer_0050,Advanced Meter,Energy Management,South,Arjun,1,12323.24,0.2,9858.59,8010.11,1848.49,0.1875,2025-01
ORD02442,2025-01-20,Customer_0094,Advanced Meter,Energy Management,East,Vikram,16,13577.99,0.15,184660.66,141211.1,43449.57,0.2353,2025-01
ORD01465,2025-01-20,Customer_0048,Analytics License,Software,Central,Rahul,17,20060.96,0.05,323984.5,119362.71,204621.79,0.6316,2025-01
ORD00140,2025-01-20,Customer_0393,Cloud Platform,Software,South,Arjun,5,33916.35,0.15,144144.49,50874.53,93269.96,0.6471,2025-01
ORD00312,2025-01-21,Customer_0070,Network Controller,Networking,South,Ananya,4,17816.2,0.15,60575.08,41333.58,19241.5,0.3176,2025-01
ORD03434,2025-01-21,Customer_0266,Communication Module,IoT Devices,West,Rohan,14,4503.51,0.15,53591.77,39090.47,14501.3,0.2706,2025-01
ORD01156,2025-01-21,Customer_0113,Data Logger,Data Solutions,West,Meera,20,6859.03,0.05,130321.57,86423.78,43897.79,0.3368,2025-01
ORD01231,2025-01-21,Customer_0339,Network Controller,Networking,Central,Aarav,20,18159.46,0.05,345029.74,210649.74,134380.0,0.3895,2025-01
ORD02835,2025-01-21,Customer_0119,Data Logger,Data Solutions,West,Arjun,13,7118.14,0.15,78655.45,58297.57,20357.88,0.2588,2025-01
ORD01506,2025-01-21,Customer_0414,Analytics License,Software,East,Rohan,4,22351.86,0.2,71525.95,31292.6,40233.35,0.5625,2025-01
ORD02323,2025-01-21,Customer_0083,Cloud Platform,Software,West,Priya,6,36509.47,0.2,175245.46,65717.05,109528.41,0.625,2025-01
ORD03349,2025-01-21,Customer_0156,Data Logger,Data Solutions,North,Priya,1,6860.17,0.0,6860.17,4321.91,2538.26,0.37,2025-01
ORD01963,2025-01-21,Customer_0410,Analytics License,Software,North,Sneha,7,23645.98,0.15,140693.58,57932.65,82760.93,0.5882,2025-01
ORD00329,2025-01-21,Customer_0223,Data Logger,Data Solutions,East,Rohan,13,6559.3,0.25,63953.18,53720.67,10232.51,0.16,2025-01
ORD00314,2025-01-21,Customer_0421,Smart Sensor,IoT Devices,North,Rahul,18,5109.46,0.15,78174.74,56101.87,22072.87,0.2824,2025-01
ORD03431,2025-01-22,Customer_0045,Cloud Platform,Software,West,Aarav,10,37943.13,0.1,341488.17,113829.39,227658.78,0.6667,2025-01
ORD00391,2025-01-22,Customer_0320,Advanced Meter,Energy Management,Central,Priya,11,13430.12,0.1,132958.19,96025.36,36932.83,0.2778,2025-01
ORD04511,2025-01-22,Customer_0329,Smart Sensor,IoT Devices,South,Rahul,12,5847.16,0.25,52624.44,42801.21,9823.23,0.1867,2025-01
ORD02982,2025-01-22,Customer_0145,Energy Monitor,Energy Management,East,Arjun,2,6508.51,0.15,11064.47,8330.89,2733.57,0.2471,2025-01
ORD00004,2025-01-22,Customer_0170,Smart Sensor,IoT Devices,West,Rahul,12,4975.37,0.1,53734.0,36419.71,17314.29,0.3222,2025-01
ORD03232,2025-01-22,Customer_0187,Network Controller,Networking,South,Kavya,5,18593.26,0.2,74373.04,53920.45,20452.59,0.275,2025-01
ORD01391,2025-01-22,Customer_0133,Communication Module,IoT Devices,Central,Meera,8,4003.57,0.05,30427.13,19857.71,10569.42,0.3474,2025-01
ORD04226,2025-01-23,Customer_0081,Network Controller,Networking,North,Rahul,4,18969.63,0.0,75878.52,44009.54,31868.98,0.42,2025-01
ORD01701,2025-01-23,Customer_0100,Communication Module,IoT Devices,Central,Sneha,10,4456.21,0.05,42334.0,27628.5,14705.49,0.3474,2025-01
ORD03697,2025-01-23,Customer_0309,Network Controller,Networking,West,Aarav,3,17122.16,0.15,43661.51,29792.56,13868.95,0.3176,2025-01
ORD01726,2025-01-23,Customer_0204,Communication Module,IoT Devices,Central,Rahul,8,4358.45,0.15,29637.46,21617.91,8019.55,0.2706,2025-01
ORD02992,2025-01-23,Customer_0449,Data Logger,Data Solutions,West,Meera,13,7209.21,0.1,84347.76,59043.43,25304.33,0.3,2025-01
ORD02870,2025-01-23,Customer_0166,Communication Module,IoT Devices,West,Sneha,13,3941.47,0.1,46115.2,31768.25,14346.95,0.3111,2025-01
ORD00114,2025-01-23,Customer_0495,Smart Meter,Energy Management,South,Arjun,15,8631.73,0.1,116528.36,88043.65,28484.71,0.2444,2025-01
ORD01361,2025-01-23,Customer_0115,Communication Module,IoT Devices,West,Vikram,14,4142.75,0.0,57998.5,35959.07,22039.43,0.38,2025-01
ORD03268,2025-01-23,Customer_0390,Communication Module,IoT Devices,Central,Rohan,12,4534.15,0.0,54409.8,33734.08,20675.72,0.38,2025-01
ORD02128,2025-01-23,Customer_0057,Advanced Meter,Energy Management,North,Aarav,16,11977.4,0.15,162892.64,124564.96,38327.68,0.2353,2025-01
ORD02795,2025-01-23,Customer_0469,Analytics License,Software,South,Rahul,9,21565.41,0.1,174679.82,67931.04,106748.78,0.6111,2025-01
ORD01623,2025-01-23,Customer_0359,Smart Sensor,IoT Devices,East,Sneha,15,5657.03,0.1,76369.9,51761.82,24608.08,0.3222,2025-01
ORD02332,2025-01-24,Customer_0041,Smart Meter,Energy Management,Central,Aarav,17,8851.37,0.05,142949.63,102321.84,40627.79,0.2842,2025-01
ORD00743,2025-01-24,Customer_0185,Smart Meter,Energy Management,West,Rahul,15,7964.36,0.1,107518.86,81236.47,26282.39,0.2444,2025-01
ORD01777,2025-01-24,Customer_0280,Analytics License,Software,East,Rohan,14,20234.58,0.1,254955.71,99149.44,155806.27,0.6111,2025-01
ORD04705,2025-01-24,Customer_0281,Smart Sensor,IoT Devices,West,Sneha,11,4993.31,0.15,46687.45,33505.11,13182.34,0.2824,2025-01
ORD01660,2025-01-24,Customer_0245,Smart Sensor,IoT Devices,South,Vikram,14,5467.56,0.0,76545.84,46692.96,29852.88,0.39,2025-01
ORD00297,2025-01-24,Customer_0310,IoT Gateway,IoT Devices,Central,Meera,3,13913.47,0.15,35479.35,25044.25,10435.1,0.2941,2025-01
ORD04212,2025-01-24,Customer_0286,Data Logger,Data Solutions,North,Vikram,13,7202.85,0.05,88955.2,58991.34,29963.86,0.3368,2025-01
ORD03628,2025-01-24,Customer_0467,Smart Sensor,IoT Devices,East,Sneha,14,5618.95,0.05,74732.04,47985.83,26746.2,0.3579,2025-01
ORD03172,2025-01-24,Customer_0062,IoT Gateway,IoT Devices,Central,Priya,19,14124.86,0.15,228116.49,161023.4,67093.08,0.2941,2025-01
ORD04281,2025-01-24,Customer_0481,Communication Module,IoT Devices,West,Priya,13,3994.98,0.05,49338.0,32199.54,17138.46,0.3474,2025-01
ORD00410,2025-01-24,Customer_0281,Smart Meter,Energy Management,North,Arjun,12,7870.32,0.15,80277.26,64221.81,16055.45,0.2,2025-01
ORD03330,2025-01-24,Customer_0452,Communication Module,IoT Devices,North,Vikram,17,4395.55,0.15,63515.7,46329.1,17186.6,0.2706,2025-01
ORD01934,2025-01-24,Customer_0481,Data Logger,Data Solutions,South,Ananya,6,7251.83,0.1,39159.88,27411.92,11747.96,0.3,2025-01
ORD00450,2025-01-24,Customer_0433,Energy Monitor,Energy Management,Central,Ananya,10,7667.69,0.1,69009.21,49073.22,19935.99,0.2889,2025-01
ORD03915,2025-01-24,Customer_0440,Communication Module,IoT Devices,East,Rohan,13,4341.24,0.1,50792.51,34990.39,15802.11,0.3111,2025-01
ORD00886,2025-01-24,Customer_0464,Smart Meter,Energy Management,East,Aarav,10,8940.26,0.1,80462.34,60793.77,19668.57,0.2444,2025-01
ORD00262,2025-01-25,Customer_0164,Smart Sensor,IoT Devices,North,Kavya,2,5095.78,0.2,8153.25,6216.85,1936.4,0.2375,2025-01
ORD04635,2025-01-25,Customer_0447,Analytics License,Software,East,Sneha,7,24012.68,0.1,151279.88,58831.07,92448.82,0.6111,2025-01
ORD03067,2025-01-25,Customer_0291,Smart Meter,Energy Management,Central,Rohan,9,8392.94,0.1,67982.81,51364.79,16618.02,0.2444,2025-01
ORD00330,2025-01-25,Customer_0418,Data Logger,Data Solutions,South,Arjun,3,6837.26,0.15,17435.01,12922.42,4512.59,0.2588,2025-01
ORD00065,2025-01-25,Customer_0151,Communication Module,IoT Devices,North,Rohan,20,4344.92,0.15,73863.64,53877.01,19986.63,0.2706,2025-01
ORD03030,2025-01-25,Customer_0098,Advanced Meter,Energy Management,Central,Meera,16,13531.81,0.1,194858.06,140730.82,54127.24,0.2778,2025-01
ORD00263,2025-01-25,Customer_0482,IoT Gateway,IoT Devices,West,Vikram,13,14602.6,0.0,189833.8,113900.28,75933.52,0.4,2025-01
ORD00685,2025-01-25,Customer_0284,Data Logger,Data Solutions,South,Vikram,18,7382.15,0.0,132878.7,83713.58,49165.12,0.37,2025-01
ORD01457,2025-01-25,Customer_0060,Communication Module,IoT Devices,East,Priya,6,4375.81,0.0,26254.86,16278.01,9976.85,0.38,2025-01
ORD03749,2025-01-25,Customer_0221,Advanced Meter,Energy Management,North,Rahul,8,13121.86,0.05,99726.14,68233.67,31492.46,0.3158,2025-01
ORD04054,2025-01-25,Customer_0208,Energy Monitor,Energy Management,Central,Vikram,15,6513.98,0.1,87938.73,62534.21,25404.52,0.2889,2025-01
ORD03893,2025-01-25,Customer_0202,IoT Gateway,IoT Devices,South,Vikram,5,14729.79,0.15,62601.61,44189.37,18412.24,0.2941,2025-01
ORD00127,2025-01-25,Customer_0475,IoT Gateway,IoT Devices,South,Aarav,11,16268.88,0.1,161061.91,107374.61,53687.3,0.3333,2025-01
ORD01852,2025-01-26,Customer_0269,Cloud Platform,Software,Central,Meera,11,31955.32,0.25,263631.39,105452.56,158178.83,0.6,2025-01
ORD03879,2025-01-26,Customer_0260,Data Logger,Data Solutions,South,Meera,6,7126.85,0.1,38484.99,26939.49,11545.5,0.3,2025-01
ORD01405,2025-01-26,Customer_0237,Advanced Meter,Energy Management,South,Kavya,19,13333.19,0.1,227997.55,164664.9,63332.65,0.2778,2025-01
ORD02536,2025-01-26,Customer_0252,Data Logger,Data Solutions,West,Meera,19,6794.1,0.0,129087.9,81325.38,47762.52,0.37,2025-01
ORD01770,2025-01-26,Customer_0298,Smart Meter,Energy Management,Central,Meera,8,9236.04,0.05,70193.9,50244.06,19949.85,0.2842,2025-01
ORD02031,2025-01-26,Customer_0039,Analytics License,Software,East,Sneha,19,22381.72,0.05,403990.05,148838.44,255151.61,0.6316,2025-01
ORD00773,2025-01-26,Customer_0068,Smart Meter,Energy Management,Central,Meera,13,8296.82,0.0,107858.66,73343.89,34514.77,0.32,2025-01
ORD03776,2025-01-26,Customer_0332,Communication Module,IoT Devices,East,Meera,4,4103.64,0.2,13131.65,10177.03,2954.62,0.225,2025-01
ORD00915,2025-01-26,Customer_0167,Energy Monitor,Energy Management,West,Vikram,19,7225.94,0.0,137292.86,87867.43,49425.43,0.36,2025-01
ORD00042,2025-01-26,Customer_0316,Cloud Platform,Software,South,Rohan,3,33293.45,0.15,84898.3,29964.1,54934.19,0.6471,2025-01
ORD00186,2025-01-26,Customer_0465,Cloud Platform,Software,East,Vikram,2,33415.39,0.25,50123.08,20049.23,30073.85,0.6,2025-01
ORD04713,2025-01-26,Customer_0203,Analytics License,Software,Central,Kavya,11,22649.63,0.25,186859.45,87201.08,99658.37,0.5333,2025-01
ORD03840,2025-01-26,Customer_0423,Analytics License,Software,North,Arjun,14,22251.25,0.2,249214.0,109031.12,140182.88,0.5625,2025-01
ORD00544,2025-01-26,Customer_0150,Analytics License,Software,West,Ananya,11,22408.5,0.1,221844.15,86272.72,135571.42,0.6111,2025-01
ORD02855,2025-01-26,Customer_0070,Energy Monitor,Energy Management,East,Kavya,19,7592.01,0.2,115398.55,92318.84,23079.71,0.2,2025-01
ORD04901,2025-01-26,Customer_0214,Smart Meter,Energy Management,North,Ananya,8,9259.18,0.05,70369.77,50369.94,19999.83,0.2842,2025-01
ORD00748,2025-01-26,Customer_0192,Energy Monitor,Energy Management,East,Aarav,16,6646.4,0.2,85073.92,68059.14,17014.78,0.2,2025-01
ORD01626,2025-01-26,Customer_0122,Analytics License,Software,East,Kavya,11,20434.2,0.2,179820.96,78671.67,101149.29,0.5625,2025-01
ORD03394,2025-01-27,Customer_0075,Cloud Platform,Software,West,Priya,10,31720.97,0.15,269628.24,95162.91,174465.34,0.6471,2025-01
ORD02055,2025-01-27,Customer_0006,Smart Sensor,IoT Devices,South,Priya,9,5158.74,0.2,37142.93,28321.48,8821.45,0.2375,2025-01
ORD04259,2025-01-27,Customer_0273,Analytics License,Software,East,Meera,15,20753.16,0.0,311297.4,108954.09,202343.31,0.65,2025-01
ORD02703,2025-01-27,Customer_0243,Network Controller,Networking,Central,Kavya,14,16793.05,0.1,211592.43,136359.57,75232.86,0.3556,2025-01
ORD00236,2025-01-27,Customer_0106,IoT Gateway,IoT Devices,West,Priya,15,15096.78,0.1,203806.53,135871.02,67935.51,0.3333,2025-01
ORD01120,2025-01-27,Customer_0359,Communication Module,IoT Devices,East,Rohan,18,4204.14,0.05,71890.79,46918.2,24972.59,0.3474,2025-01
ORD04306,2025-01-27,Customer_0254,Energy Monitor,Energy Management,South,Arjun,3,6896.57,0.05,19655.22,13241.41,6413.81,0.3263,2025-01
ORD01580,2025-01-27,Customer_0271,Advanced Meter,Energy Management,Central,Kavya,20,12228.45,0.2,195655.2,158969.85,36685.35,0.1875,2025-01
ORD01645,2025-01-27,Customer_0352,IoT Gateway,IoT Devices,South,Sneha,14,16074.87,0.05,213795.77,135028.91,78766.86,0.3684,2025-01
ORD00146,2025-01-27,Customer_0237,Analytics License,Software,North,Arjun,6,23021.61,0.05,131223.18,48345.38,82877.8,0.6316,2025-01
ORD04633,2025-01-27,Customer_0467,Energy Monitor,Energy Management,North,Vikram,19,7673.75,0.0,145801.25,93312.8,52488.45,0.36,2025-01
ORD04955,2025-01-27,Customer_0301,Data Logger,Data Solutions,South,Vikram,11,7368.69,0.15,68897.25,51065.02,17832.23,0.2588,2025-01
ORD02812,2025-01-27,Customer_0380,Advanced Meter,Energy Management,North,Kavya,13,12944.18,0.05,159860.62,109378.32,50482.3,0.3158,2025-01
ORD02987,2025-01-27,Customer_0368,Smart Sensor,IoT Devices,North,Priya,3,5092.51,0.2,12222.02,9319.29,2902.73,0.2375,2025-01
ORD02631,2025-01-27,Customer_0098,Data Logger,Data Solutions,West,Meera,5,7111.78,0.0,35558.9,22402.11,13156.79,0.37,2025-01
ORD04406,2025-01-27,Customer_0315,Cloud Platform,Software,Central,Ananya,15,34324.22,0.2,411890.64,154458.99,257431.65,0.625,2025-01
ORD04183,2025-01-27,Customer_0142,Smart Sensor,IoT Devices,West,Arjun,17,5053.56,0.1,77319.47,52405.42,24914.05,0.3222,2025-01
